file	brenneri	briggsae	doughertyi	elegans	inopinata	latens	nigoni	remanei	sinica	sp26	sp40	tropicalis	wallacei	kamaaina	elegans_gene_id	prot_length	elegans_gene_id.1	Your.Input	Public.Name	brenneri_fra	briggsae_fra	doughertyi_fra	elegans_fra	inopinata_fra	latens_fra	nigoni_fra	remanei_fra	sinica_fra	sp26_fra	sp40_fra	tropicalis_fra	wallacei_fra	kamaaina_fra	mean_spsp_aa	brenneri_spsp_over_mean	briggsae_spsp_over_mean	doughertyi_spsp_over_mean	elegans_spsp_over_mean	inopinata_spsp_over_mean	latens_spsp_over_mean	nigoni_spsp_over_mean	remanei_spsp_over_mean	sinica_spsp_over_mean	sp26_spsp_over_mean	sp40_spsp_over_mean	tropicalis_spsp_over_mean	wallacei_spsp_over_mean	kamaaina_spsp_over_mean	high_inop_spsp
1694.fa	0	1	0	2	5	1	0	0	0	0	1	0	3	7	Y41E3.7	241	Y41E3.7	Y41E3.7	Y41E3.7	0	0.004149377593361	0	0.00829875518672199	0.020746887966805	0.004149377593361	0	0	0	0	0.004149377593361	0	0.012448132780083	0.029045643153527	1.42857142857143	0	0.7	0	1.4	3.5	0.7	0	0	0	0	0.7	0	2.1	4.9	FALSE
1695.fa	1	1	4	2	43	0	0	1	1	1	1	1	2	5	T14F9.3	442	T14F9.3	T14F9.3	hex-1	0.00226244343891403	0.00226244343891403	0.00904977375565611	0.00452488687782805	0.0972850678733032	0	0	0.00226244343891403	0.00226244343891403	0.00226244343891403	0.00226244343891403	0.00226244343891403	0.00452488687782805	0.0113122171945701	4.5	0.222222222222222	0.222222222222222	0.888888888888889	0.444444444444444	9.55555555555556	0	0	0.222222222222222	0.222222222222222	0.222222222222222	0.222222222222222	0.222222222222222	0.444444444444444	1.11111111111111	TRUE
1696.fa	2	0	2	4	6	1	0	0	1	0	1	1	1	12	Y34B4A.7	257	Y34B4A.7	Y34B4A.7	Y34B4A.7	0.00778210116731518	0	0.00778210116731518	0.0155642023346304	0.0233463035019455	0.00389105058365759	0	0	0.00389105058365759	0	0.00389105058365759	0.00389105058365759	0.00389105058365759	0.0466926070038911	2.21428571428571	0.903225806451613	0	0.903225806451613	1.80645161290323	2.70967741935484	0.451612903225806	0	0	0.451612903225806	0	0.451612903225806	0.451612903225806	0.451612903225806	5.41935483870968	FALSE
1697.fa	5	1	1	4	8	1	0	3	2	1	1	2	3	22	ZK1236.7	311	ZK1236.7	ZK1236.7	ufbp-1	0.0160771704180064	0.00321543408360129	0.00321543408360129	0.0128617363344051	0.0257234726688103	0.00321543408360129	0	0.00964630225080386	0.00643086816720257	0.00321543408360129	0.00321543408360129	0.00643086816720257	0.00964630225080386	0.0707395498392283	3.85714285714286	1.2962962962963	0.259259259259259	0.259259259259259	1.03703703703704	2.07407407407407	0.259259259259259	0	0.777777777777778	0.518518518518518	0.259259259259259	0.259259259259259	0.518518518518518	0.777777777777778	5.7037037037037	FALSE
1698.fa	4	0	1	3	6	0	1	0	0	4	0	9	1	14	K03E6.7	420	K03E6.7	K03E6.7	rei-2	0.00952380952380952	0	0.00238095238095238	0.00714285714285714	0.0142857142857143	0	0.00238095238095238	0	0	0.00952380952380952	0	0.0214285714285714	0.00238095238095238	0.0333333333333333	3.07142857142857	1.30232558139535	0	0.325581395348837	0.976744186046512	1.95348837209302	0	0.325581395348837	0	0	1.30232558139535	0	2.93023255813953	0.325581395348837	4.55813953488372	FALSE
1699.fa	2	0	0	2	4	0	0	0	0	0	0	0	0	4	F11C1.2	97	F11C1.2	F11C1.2	mff-1	0.0206185567010309	0	0	0.0206185567010309	0.0412371134020619	0	0	0	0	0	0	0	0	0.0412371134020619	0.857142857142857	2.33333333333333	0	0	2.33333333333333	4.66666666666667	0	0	0	0	0	0	0	0	4.66666666666667	FALSE
17.fa	6	2	6	9	15	1	0	3	3	3	5	2	1	13	ZC302.1	603	ZC302.1	ZC302.1	mre-11	0.00995024875621891	0.0033167495854063	0.00995024875621891	0.0149253731343284	0.0248756218905473	0.00165837479270315	0	0.00497512437810945	0.00497512437810945	0.00497512437810945	0.00829187396351575	0.0033167495854063	0.00165837479270315	0.021558872305141	4.92857142857143	1.21739130434783	0.405797101449275	1.21739130434783	1.82608695652174	3.04347826086956	0.202898550724638	0	0.608695652173913	0.608695652173913	0.608695652173913	1.01449275362319	0.405797101449275	0.202898550724638	2.63768115942029	FALSE
170.fa	1	0	0	5	8	0	5	12	0	0	0	0	0	4	T05E11.2	182	T05E11.2	T05E11.2	clc-9	0.00549450549450549	0	0	0.0274725274725275	0.043956043956044	0	0.0274725274725275	0.0659340659340659	0	0	0	0	0	0.021978021978022	2.5	0.4	0	0	2	3.2	0	2	4.8	0	0	0	0	0	1.6	FALSE
1700.fa	2	0	3	13	29	0	1	0	2	0	3	2	3	12	K10B3.6	659	K10B3.6	K10B3.6	gpcp-1	0.00303490136570561	0	0.00455235204855842	0.0197268588770865	0.0440060698027314	0	0.00151745068285281	0	0.00303490136570561	0	0.00455235204855842	0.00303490136570561	0.00455235204855842	0.0182094081942337	5	0.4	0	0.6	2.6	5.8	0	0.2	0	0.4	0	0.6	0.4	0.6	2.4	FALSE
1701.fa	0	0	3	1	7	0	0	0	1	0	0	12	2	8	T05C12.11	176	T05C12.11	T05C12.11	T05C12.11	0	0	0.0170454545454545	0.00568181818181818	0.0397727272727273	0	0	0	0.00568181818181818	0	0	0.0681818181818182	0.0113636363636364	0.0454545454545455	2.42857142857143	0	0	1.23529411764706	0.411764705882353	2.88235294117647	0	0	0	0.411764705882353	0	0	4.94117647058824	0.823529411764706	3.29411764705882	FALSE
1702.fa	4	0	7	7	18	1	0	1	0	0	0	1	2	6	F52F10.2	505	F52F10.2	F52F10.2	F52F10.2	0.00792079207920792	0	0.0138613861386139	0.0138613861386139	0.0356435643564356	0.00198019801980198	0	0.00198019801980198	0	0	0	0.00198019801980198	0.00396039603960396	0.0118811881188119	3.35714285714286	1.19148936170213	0	2.08510638297872	2.08510638297872	5.36170212765957	0.297872340425532	0	0.297872340425532	0	0	0	0.297872340425532	0.595744680851064	1.78723404255319	FALSE
1703.fa	0	2	2	3	5	0	0	0	0	0	0	0	0	1	T07D4.2	349	T07D4.2	T07D4.2	T07D4.2	0	0.00573065902578797	0.00573065902578797	0.00859598853868195	0.0143266475644699	0	0	0	0	0	0	0	0	0.00286532951289398	0.928571428571429	0	2.15384615384615	2.15384615384615	3.23076923076923	5.38461538461538	0	0	0	0	0	0	0	0	1.07692307692308	FALSE
1704.fa	1	0	3	0	0	0	0	0	0	0	3	1	0	14	F48A11.4	151	F48A11.4	F48A11.4	F48A11.4	0.00662251655629139	0	0.0198675496688742	0	0	0	0	0	0	0	0.0198675496688742	0.00662251655629139	0	0.0927152317880795	1.57142857142857	0.636363636363636	0	1.90909090909091	0	0	0	0	0	0	0	1.90909090909091	0.636363636363636	0	8.90909090909091	FALSE
1705.fa	1	0	1	8	6	0	1	0	0	1	2	5	1	5	F37B12.2	638	F37B12.2	F37B12.2	gcs-1	0.00156739811912226	0	0.00156739811912226	0.0125391849529781	0.00940438871473354	0	0.00156739811912226	0	0	0.00156739811912226	0.00313479623824451	0.00783699059561128	0.00156739811912226	0.00783699059561128	2.21428571428571	0.451612903225806	0	0.451612903225806	3.61290322580645	2.70967741935484	0	0.451612903225806	0	0	0.451612903225806	0.903225806451613	2.25806451612903	0.451612903225806	2.25806451612903	FALSE
1706.fa	4	1	2	5	10	2	0	0	1	1	1	1	7	2	B0272.4	255	B0272.4	B0272.4	B0272.4	0.0156862745098039	0.00392156862745098	0.00784313725490196	0.0196078431372549	0.0392156862745098	0.00784313725490196	0	0	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.00392156862745098	0.0274509803921569	0.00784313725490196	2.64285714285714	1.51351351351351	0.378378378378378	0.756756756756757	1.89189189189189	3.78378378378378	0.756756756756757	0	0	0.378378378378378	0.378378378378378	0.378378378378378	0.378378378378378	2.64864864864865	0.756756756756757	FALSE
1707.fa	4	2	8	4	11	1	0	1	2	3	2	9	1	16	C53B7.1	480	C53B7.1	C53B7.1	rig-3	0.00833333333333333	0.00416666666666667	0.0166666666666667	0.00833333333333333	0.0229166666666667	0.00208333333333333	0	0.00208333333333333	0.00416666666666667	0.00625	0.00416666666666667	0.01875	0.00208333333333333	0.0333333333333333	4.57142857142857	0.875	0.4375	1.75	0.875	2.40625	0.21875	0	0.21875	0.4375	0.65625	0.4375	1.96875	0.21875	3.5	FALSE
1708.fa	16	0	1	9	8	1	1	0	2	0	0	3	1	5	C14A11.6	395	C14A11.6	C14A11.6	C14A11.6	0.0405063291139241	0	0.00253164556962025	0.0227848101265823	0.020253164556962	0.00253164556962025	0.00253164556962025	0	0.00506329113924051	0	0	0.00759493670886076	0.00253164556962025	0.0126582278481013	3.35714285714286	4.76595744680851	0	0.297872340425532	2.68085106382979	2.38297872340426	0.297872340425532	0.297872340425532	0	0.595744680851064	0	0	0.893617021276596	0.297872340425532	1.48936170212766	FALSE
1709.fa	37	2	23	6	17	2	4	1	1	7	3	3	3	4	F52D1.1	902	F52D1.1	F52D1.1	aagr-4	0.041019955654102	0.00221729490022173	0.0254988913525499	0.00665188470066519	0.0188470066518847	0.00221729490022173	0.00443458980044346	0.00110864745011086	0.00110864745011086	0.00776053215077605	0.00332594235033259	0.00332594235033259	0.00332594235033259	0.00443458980044346	8.07142857142857	4.58407079646018	0.247787610619469	2.84955752212389	0.743362831858407	2.10619469026549	0.247787610619469	0.495575221238938	0.123893805309735	0.123893805309735	0.867256637168142	0.371681415929204	0.371681415929204	0.371681415929204	0.495575221238938	FALSE
171.fa	0	0	1	3	3	0	0	0	1	0	0	0	1	1	T21F2.1	369	T21F2.1	T21F2.1	lgc-53	0	0	0.002710027100271	0.00813008130081301	0.00813008130081301	0	0	0	0.002710027100271	0	0	0	0.002710027100271	0.002710027100271	0.714285714285714	0	0	1.4	4.2	4.2	0	0	0	1.4	0	0	0	1.4	1.4	FALSE
1710.fa	1	0	1	1	3	0	18	0	0	0	0	1	0	2	R12B2.2	129	R12B2.2	R12B2.2	R12B2.2	0.00775193798449612	0	0.00775193798449612	0.00775193798449612	0.0232558139534884	0	0.13953488372093	0	0	0	0	0.00775193798449612	0	0.0155038759689922	1.92857142857143	0.518518518518518	0	0.518518518518518	0.518518518518518	1.55555555555556	0	9.33333333333333	0	0	0	0	0.518518518518518	0	1.03703703703704	FALSE
1711.fa	18	1	6	2	3	0	3	0	3	1	1	3	7	7	F45F2.10	758	F45F2.10	F45F2.10	F45F2.10	0.0237467018469657	0.00131926121372032	0.0079155672823219	0.00263852242744063	0.00395778364116095	0	0.00395778364116095	0	0.00395778364116095	0.00131926121372032	0.00131926121372032	0.00395778364116095	0.00923482849604222	0.00923482849604222	3.92857142857143	4.58181818181818	0.254545454545455	1.52727272727273	0.509090909090909	0.763636363636364	0	0.763636363636364	0	0.763636363636364	0.254545454545455	0.254545454545455	0.763636363636364	1.78181818181818	1.78181818181818	FALSE
1712.fa	3	0	2	7	8	0	0	1	0	0	3	0	17	8	C50F4.1	302	C50F4.1	C50F4.1	C50F4.1	0.00993377483443709	0	0.00662251655629139	0.0231788079470199	0.0264900662251656	0	0	0.0033112582781457	0	0	0.00993377483443709	0	0.0562913907284768	0.0264900662251656	3.5	0.857142857142857	0	0.571428571428571	2	2.28571428571429	0	0	0.285714285714286	0	0	0.857142857142857	0	4.85714285714286	2.28571428571429	FALSE
1713.fa	0	0	0	0	1	0	0	0	1	0	0	0	0	3	W02B3.2	203	W02B3.2	W02B3.2	grk-2	0	0	0	0	0.00492610837438424	0	0	0	0.00492610837438424	0	0	0	0	0.0147783251231527	0.357142857142857	0	0	0	0	2.8	0	0	0	2.8	0	0	0	0	8.4	FALSE
1714.fa	1	0	2	1	6	0	0	0	0	1	1	2	2	0	R05D7.4	159	R05D7.4	R05D7.4	abhd-11.2	0.00628930817610063	0	0.0125786163522013	0.00628930817610063	0.0377358490566038	0	0	0	0	0.00628930817610063	0.00628930817610063	0.0125786163522013	0.0125786163522013	0	1.14285714285714	0.875	0	1.75	0.875	5.25	0	0	0	0	0.875	0.875	1.75	1.75	0	FALSE
1715.fa	0	0	0	1	4	1	0	0	2	1	1	11	0	0	B0464.4	405	B0464.4	B0464.4	bre-3	0	0	0	0.00246913580246914	0.00987654320987654	0.00246913580246914	0	0	0.00493827160493827	0.00246913580246914	0.00246913580246914	0.0271604938271605	0	0	1.5	0	0	0	0.666666666666667	2.66666666666667	0.666666666666667	0	0	1.33333333333333	0.666666666666667	0.666666666666667	7.33333333333333	0	0	FALSE
1716.fa	0	0	1	1	3	0	0	0	0	0	0	1	0	1	C09H10.8	143	C09H10.8	C09H10.8	glb-4	0	0	0.00699300699300699	0.00699300699300699	0.020979020979021	0	0	0	0	0	0	0.00699300699300699	0	0.00699300699300699	0.5	0	0	2	2	6	0	0	0	0	0	0	2	0	2	FALSE
1717.fa	3	0	13	2	4	0	0	0	1	0	0	3	1	0	B0546.2	186	B0546.2	B0546.2	otub-4	0.0161290322580645	0	0.0698924731182796	0.010752688172043	0.021505376344086	0	0	0	0.00537634408602151	0	0	0.0161290322580645	0.00537634408602151	0	1.92857142857143	1.55555555555556	0	6.74074074074074	1.03703703703704	2.07407407407407	0	0	0	0.518518518518518	0	0	1.55555555555556	0.518518518518518	0	FALSE
1718.fa	1	1	0	2	8	0	1	1	0	0	2	3	1	5	ZK669.5	150	ZK669.5	ZK669.5	ZK669.5	0.00666666666666667	0.00666666666666667	0	0.0133333333333333	0.0533333333333333	0	0.00666666666666667	0.00666666666666667	0	0	0.0133333333333333	0.02	0.00666666666666667	0.0333333333333333	1.78571428571429	0.56	0.56	0	1.12	4.48	0	0.56	0.56	0	0	1.12	1.68	0.56	2.8	FALSE
172.fa	1	0	1	4	7	0	1	0	0	2	1	1	1	6	F14B8.3	181	F14B8.3	F14B8.3	pes-23	0.00552486187845304	0	0.00552486187845304	0.0220994475138122	0.0386740331491713	0	0.00552486187845304	0	0	0.0110497237569061	0.00552486187845304	0.00552486187845304	0.00552486187845304	0.0331491712707182	1.78571428571429	0.56	0	0.56	2.24	3.92	0	0.56	0	0	1.12	0.56	0.56	0.56	3.36	FALSE
1720.fa	2	0	1	2	7	0	0	0	1	0	2	2	0	6	AH9.1	338	AH9.1	AH9.1	AH9.1	0.00591715976331361	0	0.0029585798816568	0.00591715976331361	0.0207100591715976	0	0	0	0.0029585798816568	0	0.00591715976331361	0.00591715976331361	0	0.0177514792899408	1.64285714285714	1.21739130434783	0	0.608695652173913	1.21739130434783	4.26086956521739	0	0	0	0.608695652173913	0	1.21739130434783	1.21739130434783	0	3.65217391304348	FALSE
1721.fa	6	0	4	18	24	0	5	1	4	2	4	5	3	25	F59A2.1	718	F59A2.1	F59A2.1	npp-9	0.00835654596100279	0	0.00557103064066852	0.0250696378830084	0.0334261838440111	0	0.00696378830083565	0.00139275766016713	0.00557103064066852	0.00278551532033426	0.00557103064066852	0.00696378830083565	0.00417827298050139	0.0348189415041783	7.21428571428571	0.831683168316832	0	0.554455445544554	2.4950495049505	3.32673267326733	0	0.693069306930693	0.138613861386139	0.554455445544554	0.277227722772277	0.554455445544554	0.693069306930693	0.415841584158416	3.46534653465347	FALSE
1722.fa	0	0	0	0	5	0	0	0	10	0	3	1	0	7	F35G8.1	224	F35G8.1	F35G8.1	npr-7	0	0	0	0	0.0223214285714286	0	0	0	0.0446428571428571	0	0.0133928571428571	0.00446428571428571	0	0.03125	1.85714285714286	0	0	0	0	2.69230769230769	0	0	0	5.38461538461538	0	1.61538461538462	0.538461538461538	0	3.76923076923077	FALSE
1723.fa	15	2	4	2	21	0	0	0	2	2	0	6	3	50	T01C3.1	617	T01C3.1	T01C3.1	cdt-2	0.0243111831442464	0.00324149108589951	0.00648298217179903	0.00324149108589951	0.0340356564019449	0	0	0	0.00324149108589951	0.00324149108589951	0	0.00972447325769854	0.00486223662884927	0.0810372771474878	7.64285714285714	1.96261682242991	0.261682242990654	0.523364485981308	0.261682242990654	2.74766355140187	0	0	0	0.261682242990654	0.261682242990654	0	0.785046728971963	0.392523364485981	6.54205607476635	FALSE
1724.fa	0	0	34	5	9	1	0	0	2	1	2	0	1	8	B0403.4	436	B0403.4	B0403.4	pdi-6	0	0	0.0779816513761468	0.0114678899082569	0.0206422018348624	0.00229357798165138	0	0	0.00458715596330275	0.00229357798165138	0.00458715596330275	0	0.00229357798165138	0.018348623853211	4.5	0	0	7.55555555555556	1.11111111111111	2	0.222222222222222	0	0	0.444444444444444	0.222222222222222	0.444444444444444	0	0.222222222222222	1.77777777777778	FALSE
1725.fa	0	0	0	5	9	0	0	1	0	0	0	1	2	1	R12A1.3	271	R12A1.3	R12A1.3	R12A1.3	0	0	0	0.018450184501845	0.033210332103321	0	0	0.003690036900369	0	0	0	0.003690036900369	0.00738007380073801	0.003690036900369	1.35714285714286	0	0	0	3.68421052631579	6.63157894736842	0	0	0.736842105263158	0	0	0	0.736842105263158	1.47368421052632	0.736842105263158	FALSE
1726.fa	0	1	1	2	5	0	0	0	1	1	0	1	1	23	F40F9.10	247	F40F9.10	F40F9.10	F40F9.10	0	0.00404858299595142	0.00404858299595142	0.00809716599190283	0.0202429149797571	0	0	0	0.00404858299595142	0.00404858299595142	0	0.00404858299595142	0.00404858299595142	0.0931174089068826	2.57142857142857	0	0.388888888888889	0.388888888888889	0.777777777777778	1.94444444444444	0	0	0	0.388888888888889	0.388888888888889	0	0.388888888888889	0.388888888888889	8.94444444444444	FALSE
1727.fa	1	1	0	0	5	0	0	0	0	0	0	0	0	1	F20G2.6	83	F20G2.6	F20G2.6	F20G2.6	0.0120481927710843	0.0120481927710843	0	0	0.0602409638554217	0	0	0	0	0	0	0	0	0.0120481927710843	0.571428571428571	1.75	1.75	0	0	8.75	0	0	0	0	0	0	0	0	1.75	TRUE
1728.fa	0	0	3	8	16	0	0	0	2	1	2	1	1	12	C13C4.5	479	C13C4.5	C13C4.5	spin-1	0	0	0.00626304801670146	0.0167014613778706	0.0334029227557411	0	0	0	0.00417536534446764	0.00208768267223382	0.00417536534446764	0.00208768267223382	0.00208768267223382	0.0250521920668058	3.28571428571429	0	0	0.91304347826087	2.43478260869565	4.8695652173913	0	0	0	0.608695652173913	0.304347826086957	0.608695652173913	0.304347826086957	0.304347826086957	3.65217391304348	FALSE
1729.fa	1	0	5	2	1	2	0	1	1	2	3	1	0	4	M02B7.4	161	M02B7.4	M02B7.4	algn-14	0.0062111801242236	0	0.031055900621118	0.0124223602484472	0.0062111801242236	0.0124223602484472	0	0.0062111801242236	0.0062111801242236	0.0124223602484472	0.0186335403726708	0.0062111801242236	0	0.0248447204968944	1.64285714285714	0.608695652173913	0	3.04347826086957	1.21739130434783	0.608695652173913	1.21739130434783	0	0.608695652173913	0.608695652173913	1.21739130434783	1.82608695652174	0.608695652173913	0	2.43478260869565	FALSE
173.fa	0	3	1	3	1	1	2	1	2	2	1	1	0	3	F52H2.4	377	F52H2.4	F52H2.4	smvt-1	0	0.00795755968169761	0.0026525198938992	0.00795755968169761	0.0026525198938992	0.0026525198938992	0.00530503978779841	0.0026525198938992	0.00530503978779841	0.00530503978779841	0.0026525198938992	0.0026525198938992	0	0.00795755968169761	1.5	0	2	0.666666666666667	2	0.666666666666667	0.666666666666667	1.33333333333333	0.666666666666667	1.33333333333333	1.33333333333333	0.666666666666667	0.666666666666667	0	2	FALSE
1730.fa	1	0	1	3	14	0	0	0	0	0	0	0	1	2	ZK470.2	168	ZK470.2	ZK470.2	ZK470.2	0.00595238095238095	0	0.00595238095238095	0.0178571428571429	0.0833333333333333	0	0	0	0	0	0	0	0.00595238095238095	0.0119047619047619	1.57142857142857	0.636363636363636	0	0.636363636363636	1.90909090909091	8.90909090909091	0	0	0	0	0	0	0	0.636363636363636	1.27272727272727	TRUE
1731.fa	4	0	1	7	4	0	0	0	4	2	1	1	5	22	K09A9.1	578	K09A9.1	K09A9.1	nipi-3	0.0069204152249135	0	0.00173010380622837	0.0121107266435986	0.0069204152249135	0	0	0	0.0069204152249135	0.00346020761245675	0.00173010380622837	0.00173010380622837	0.00865051903114187	0.0380622837370242	3.64285714285714	1.09803921568627	0	0.274509803921569	1.92156862745098	1.09803921568627	0	0	0	1.09803921568627	0.549019607843137	0.274509803921569	0.274509803921569	1.37254901960784	6.03921568627451	FALSE
1732.fa	1	1	1	1	9	0	2	2	1	0	1	7	2	8	Y110A7A.4	309	Y110A7A.4	Y110A7A.4	tyms-1	0.00323624595469256	0.00323624595469256	0.00323624595469256	0.00323624595469256	0.029126213592233	0	0.00647249190938511	0.00647249190938511	0.00323624595469256	0	0.00323624595469256	0.0226537216828479	0.00647249190938511	0.0258899676375405	2.57142857142857	0.388888888888889	0.388888888888889	0.388888888888889	0.388888888888889	3.5	0	0.777777777777778	0.777777777777778	0.388888888888889	0	0.388888888888889	2.72222222222222	0.777777777777778	3.11111111111111	FALSE
1733.fa	5	0	4	13	4	0	0	0	3	4	1	2	0	3	Y55H10A.1	329	Y55H10A.1	Y55H10A.1	vha-19	0.0151975683890578	0	0.0121580547112462	0.0395136778115502	0.0121580547112462	0	0	0	0.00911854103343465	0.0121580547112462	0.00303951367781155	0.0060790273556231	0	0.00911854103343465	2.78571428571429	1.79487179487179	0	1.43589743589744	4.66666666666667	1.43589743589744	0	0	0	1.07692307692308	1.43589743589744	0.358974358974359	0.717948717948718	0	1.07692307692308	FALSE
1734.fa	2	2	1	5	12	0	1	0	2	4	1	2	1	5	F15A8.6	565	F15A8.6	F15A8.6	cest-26	0.00353982300884956	0.00353982300884956	0.00176991150442478	0.00884955752212389	0.0212389380530973	0	0.00176991150442478	0	0.00353982300884956	0.00707964601769911	0.00176991150442478	0.00353982300884956	0.00176991150442478	0.00884955752212389	2.71428571428571	0.736842105263158	0.736842105263158	0.368421052631579	1.84210526315789	4.42105263157895	0	0.368421052631579	0	0.736842105263158	1.47368421052632	0.368421052631579	0.736842105263158	0.368421052631579	1.84210526315789	FALSE
1735.fa	1	0	0	2	4	0	0	3	0	0	0	0	0	1	Y57A10A.10	228	Y57A10A.10	Y57A10A.10	tric-1B.1	0.0043859649122807	0	0	0.0087719298245614	0.0175438596491228	0	0	0.0131578947368421	0	0	0	0	0	0.0043859649122807	0.785714285714286	1.27272727272727	0	0	2.54545454545455	5.09090909090909	0	0	3.81818181818182	0	0	0	0	0	1.27272727272727	FALSE
1736.fa	0	6	1	2	3	0	0	0	0	0	0	4	0	1	C34D1.4	198	C34D1.4	C34D1.4	C34D1.4	0	0.0303030303030303	0.00505050505050505	0.0101010101010101	0.0151515151515152	0	0	0	0	0	0	0.0202020202020202	0	0.00505050505050505	1.21428571428571	0	4.94117647058824	0.823529411764706	1.64705882352941	2.47058823529412	0	0	0	0	0	0	3.29411764705882	0	0.823529411764706	FALSE
1737.fa	0	0	0	0	2	0	0	0	1	0	0	0	0	0	Y57G11C.13	185	Y57G11C.13	Y57G11C.13	arl-8	0	0	0	0	0.0108108108108108	0	0	0	0.00540540540540541	0	0	0	0	0	0.214285714285714	0	0	0	0	9.33333333333333	0	0	0	4.66666666666667	0	0	0	0	0	FALSE
1738.fa	2	0	0	1	16	0	0	0	0	4	0	2	0	40	F54B11.5	199	F54B11.5	F54B11.5	F54B11.5	0.0100502512562814	0	0	0.0050251256281407	0.0804020100502513	0	0	0	0	0.0201005025125628	0	0.0100502512562814	0	0.201005025125628	4.64285714285714	0.430769230769231	0	0	0.215384615384615	3.44615384615385	0	0	0	0	0.861538461538461	0	0.430769230769231	0	8.61538461538461	TRUE
1739.fa	12	1	3	3	3	1	0	1	9	1	7	2	3	25	H34C03.2	813	H34C03.2	H34C03.2	usp-4	0.014760147601476	0.001230012300123	0.003690036900369	0.003690036900369	0.003690036900369	0.001230012300123	0	0.001230012300123	0.011070110701107	0.001230012300123	0.00861008610086101	0.002460024600246	0.003690036900369	0.030750307503075	5.07142857142857	2.36619718309859	0.197183098591549	0.591549295774648	0.591549295774648	0.591549295774648	0.197183098591549	0	0.197183098591549	1.77464788732394	0.197183098591549	1.38028169014085	0.394366197183099	0.591549295774648	4.92957746478873	FALSE
174.fa	1	0	1	7	17	0	0	0	0	1	0	2	1	1	R01E6.3	235	R01E6.3	R01E6.3	cah-4	0.00425531914893617	0	0.00425531914893617	0.0297872340425532	0.0723404255319149	0	0	0	0	0.00425531914893617	0	0.00851063829787234	0.00425531914893617	0.00425531914893617	2.21428571428571	0.451612903225806	0	0.451612903225806	3.16129032258065	7.67741935483871	0	0	0	0	0.451612903225806	0	0.903225806451613	0.451612903225806	0.451612903225806	TRUE
1740.fa	1	2	1	5	9	0	0	0	0	0	1	2	0	13	B0285.4	331	B0285.4	B0285.4	lcmt-1	0.00302114803625378	0.00604229607250755	0.00302114803625378	0.0151057401812689	0.027190332326284	0	0	0	0	0	0.00302114803625378	0.00604229607250755	0	0.0392749244712991	2.42857142857143	0.411764705882353	0.823529411764706	0.411764705882353	2.05882352941176	3.70588235294118	0	0	0	0	0	0.411764705882353	0.823529411764706	0	5.35294117647059	FALSE
1741.fa	2	0	0	1	6	0	0	0	0	1	0	2	1	13	C06E7.2	87	C06E7.2	C06E7.2	C06E7.2	0.0229885057471264	0	0	0.0114942528735632	0.0689655172413793	0	0	0	0	0.0114942528735632	0	0.0229885057471264	0.0114942528735632	0.149425287356322	1.85714285714286	1.07692307692308	0	0	0.538461538461538	3.23076923076923	0	0	0	0	0.538461538461538	0	1.07692307692308	0.538461538461538	7	TRUE
1742.fa	4	0	1	2	3	1	0	2	0	0	0	0	1	2	T07A9.2	173	T07A9.2	T07A9.2	ears-2	0.023121387283237	0	0.00578034682080925	0.0115606936416185	0.0173410404624277	0.00578034682080925	0	0.0115606936416185	0	0	0	0	0.00578034682080925	0.0115606936416185	1.14285714285714	3.5	0	0.875	1.75	2.625	0.875	0	1.75	0	0	0	0	0.875	1.75	FALSE
