Orthogroup	briggsae	elegans	inopinata	nigoni	remanei
OG0022674			Sp34_X0278300.t1		
OG0022675				Cni-C01B7.5	
OG0022676				Cni-C32B5.18	
OG0022677				Cni-F48A9.2.1	
OG0022678				Cni-F59C6.18	
OG0022679				Cni-Y43F8C.18.1	
OG0022680				Cni-mss-3	
OG0022681				Cni-nhr-287	
OG0022682				Cni-vab-8	
OG0022683				Cnig_chr_I.g1	
OG0022684				Cnig_chr_I.g1018	
OG0022685				Cnig_chr_I.g1024	
OG0022686				Cnig_chr_I.g1082	
OG0022687				Cnig_chr_I.g1098	
OG0022688				Cnig_chr_I.g1101.1	
OG0022689				Cnig_chr_I.g1104	
OG0022690				Cnig_chr_I.g1109	
OG0022691				Cnig_chr_I.g1135	
OG0022692				Cnig_chr_I.g1136	
OG0022693				Cnig_chr_I.g1145	
OG0022694				Cnig_chr_I.g1153	
OG0022695				Cnig_chr_I.g1174	
OG0022696				Cnig_chr_I.g1180	
OG0022697				Cnig_chr_I.g119	
OG0022698				Cnig_chr_I.g1218.1	
OG0022699				Cnig_chr_I.g1223	
OG0022700				Cnig_chr_I.g1257	
OG0022701				Cnig_chr_I.g1268	
OG0022702				Cnig_chr_I.g1270	
OG0022703				Cnig_chr_I.g1317	
OG0022704				Cnig_chr_I.g133	
OG0022705				Cnig_chr_I.g1331	
OG0022706				Cnig_chr_I.g1347	
OG0022707				Cnig_chr_I.g1354	
OG0022708				Cnig_chr_I.g1362	
OG0022709				Cnig_chr_I.g1364	
OG0022710				Cnig_chr_I.g1387	
OG0022711				Cnig_chr_I.g1393	
OG0022712				Cnig_chr_I.g1395	
OG0022713				Cnig_chr_I.g1402	
OG0022714				Cnig_chr_I.g1406	
OG0022715				Cnig_chr_I.g1421	
OG0022716				Cnig_chr_I.g1436	
OG0022717				Cnig_chr_I.g1438	
OG0022718				Cnig_chr_I.g1470	
OG0022719				Cnig_chr_I.g1497.1	
OG0022720				Cnig_chr_I.g1500.1	
OG0022721				Cnig_chr_I.g1506.2	
OG0022722				Cnig_chr_I.g1511	
OG0022723				Cnig_chr_I.g1518	
OG0022724				Cnig_chr_I.g1519	
OG0022725				Cnig_chr_I.g152.2	
OG0022726				Cnig_chr_I.g1527	
OG0022727				Cnig_chr_I.g153.2	
OG0022728				Cnig_chr_I.g1540	
OG0022729				Cnig_chr_I.g1547.1	
OG0022730				Cnig_chr_I.g1552.1	
OG0022731				Cnig_chr_I.g1585.1	
OG0022732				Cnig_chr_I.g1590	
OG0022733				Cnig_chr_I.g1595	
OG0022734				Cnig_chr_I.g1639	
OG0022735				Cnig_chr_I.g1655	
OG0022736				Cnig_chr_I.g1663	
OG0022737				Cnig_chr_I.g1688	
OG0022738				Cnig_chr_I.g1699	
OG0022739				Cnig_chr_I.g1737.1	
OG0022740				Cnig_chr_I.g1738	
OG0022741				Cnig_chr_I.g1739	
OG0022742				Cnig_chr_I.g1749	
OG0022743				Cnig_chr_I.g1780	
OG0022744				Cnig_chr_I.g1820	
OG0022745				Cnig_chr_I.g1853	
OG0022746				Cnig_chr_I.g1862	
OG0022747				Cnig_chr_I.g1878	
OG0022748				Cnig_chr_I.g1894	
OG0022749				Cnig_chr_I.g1916	
OG0022750				Cnig_chr_I.g1917	
OG0022751				Cnig_chr_I.g1918	
OG0022752				Cnig_chr_I.g1933	
OG0022753				Cnig_chr_I.g1935	
OG0022754				Cnig_chr_I.g1955	
OG0022755				Cnig_chr_I.g1957.1	
OG0022756				Cnig_chr_I.g1960	
OG0022757				Cnig_chr_I.g1982	
OG0022758				Cnig_chr_I.g2	
OG0022759				Cnig_chr_I.g201	
OG0022760				Cnig_chr_I.g2036	
OG0022761				Cnig_chr_I.g2075	
OG0022762				Cnig_chr_I.g2121	
OG0022763				Cnig_chr_I.g2151.2	
OG0022764				Cnig_chr_I.g2153	
OG0022765				Cnig_chr_I.g2165	
OG0022766				Cnig_chr_I.g2167	
OG0022767				Cnig_chr_I.g2172	
OG0022768				Cnig_chr_I.g2178.1	
OG0022769				Cnig_chr_I.g2189	
OG0022770				Cnig_chr_I.g2197	
OG0022771				Cnig_chr_I.g2198.1	
OG0022772				Cnig_chr_I.g2245	
OG0022773				Cnig_chr_I.g2266	
OG0022774				Cnig_chr_I.g2270	
OG0022775				Cnig_chr_I.g23	
OG0022776				Cnig_chr_I.g2321	
OG0022777				Cnig_chr_I.g2368	
OG0022778				Cnig_chr_I.g2379	
OG0022779				Cnig_chr_I.g238.2	
OG0022780				Cnig_chr_I.g2450	
OG0022781				Cnig_chr_I.g2461.2	
OG0022782				Cnig_chr_I.g247	
OG0022783				Cnig_chr_I.g2518.1	
OG0022784				Cnig_chr_I.g2520	
OG0022785				Cnig_chr_I.g2621.1	
OG0022786				Cnig_chr_I.g2623	
OG0022787				Cnig_chr_I.g2625	
OG0022788				Cnig_chr_I.g2629.1	
OG0022789				Cnig_chr_I.g2652	
OG0022790				Cnig_chr_I.g2678	
OG0022791				Cnig_chr_I.g2695	
OG0022792				Cnig_chr_I.g2696	
OG0022793				Cnig_chr_I.g2697	
OG0022794				Cnig_chr_I.g27	
OG0022795				Cnig_chr_I.g271.1	
OG0022796				Cnig_chr_I.g281	
OG0022797				Cnig_chr_I.g2820	
OG0022798				Cnig_chr_I.g2827	
OG0022799				Cnig_chr_I.g2841	
OG0022800				Cnig_chr_I.g2868.1	
OG0022801				Cnig_chr_I.g2880	
OG0022802				Cnig_chr_I.g2882	
OG0022803				Cnig_chr_I.g2890	
OG0022804				Cnig_chr_I.g2903.1	
OG0022805				Cnig_chr_I.g2904	
OG0022806				Cnig_chr_I.g2908	
OG0022807				Cnig_chr_I.g2911	
OG0022808				Cnig_chr_I.g2922	
OG0022809				Cnig_chr_I.g2923	
OG0022810				Cnig_chr_I.g2924.1	
OG0022811				Cnig_chr_I.g2925	
OG0022812				Cnig_chr_I.g2926	
OG0022813				Cnig_chr_I.g293	
OG0022814				Cnig_chr_I.g2950.1	
OG0022815				Cnig_chr_I.g2953	
OG0022816				Cnig_chr_I.g2965	
OG0022817				Cnig_chr_I.g298	
OG0022818				Cnig_chr_I.g2982	
OG0022819				Cnig_chr_I.g299	
OG0022820				Cnig_chr_I.g2995.1	
OG0022821				Cnig_chr_I.g2996.1	
OG0022822				Cnig_chr_I.g3	
OG0022823				Cnig_chr_I.g3037.1	
OG0022824				Cnig_chr_I.g304	
OG0022825				Cnig_chr_I.g3041	
OG0022826				Cnig_chr_I.g3044	
OG0022827				Cnig_chr_I.g3050.1	
OG0022828				Cnig_chr_I.g3051	
OG0022829				Cnig_chr_I.g3059	
OG0022830				Cnig_chr_I.g3083.2	
OG0022831				Cnig_chr_I.g3085	
OG0022832				Cnig_chr_I.g3086	
OG0022833				Cnig_chr_I.g309	
OG0022834				Cnig_chr_I.g31	
OG0022835				Cnig_chr_I.g311.1	
OG0022836				Cnig_chr_I.g3153	
OG0022837				Cnig_chr_I.g316.1	
OG0022838				Cnig_chr_I.g3161.1	
OG0022839				Cnig_chr_I.g3174	
OG0022840				Cnig_chr_I.g3187.2	
OG0022841				Cnig_chr_I.g3193	
OG0022842				Cnig_chr_I.g3195	
OG0022843				Cnig_chr_I.g3198.1	
OG0022844				Cnig_chr_I.g32	
OG0022845				Cnig_chr_I.g3211	
OG0022846				Cnig_chr_I.g3256.2	
OG0022847				Cnig_chr_I.g3269.2	
OG0022848				Cnig_chr_I.g3321	
OG0022849				Cnig_chr_I.g3329.1	
OG0022850				Cnig_chr_I.g3342	
OG0022851				Cnig_chr_I.g338	
OG0022852				Cnig_chr_I.g341	
OG0022853				Cnig_chr_I.g3429.1	
OG0022854				Cnig_chr_I.g3431	
OG0022855				Cnig_chr_I.g3432	
OG0022856				Cnig_chr_I.g3443.1	
OG0022857				Cnig_chr_I.g3487	
OG0022858				Cnig_chr_I.g3492	
OG0022859				Cnig_chr_I.g3509	
OG0022860				Cnig_chr_I.g3516	
OG0022861				Cnig_chr_I.g3533.1	
OG0022862				Cnig_chr_I.g354	
OG0022863				Cnig_chr_I.g3544.1	
OG0022864				Cnig_chr_I.g3545	
OG0022865				Cnig_chr_I.g3546.1	
OG0022866				Cnig_chr_I.g3563	
OG0022867				Cnig_chr_I.g3567	
OG0022868				Cnig_chr_I.g3573.1	
OG0022869				Cnig_chr_I.g3598	
OG0022870				Cnig_chr_I.g36	
OG0022871				Cnig_chr_I.g3626	
OG0022872				Cnig_chr_I.g3665	
OG0022873				Cnig_chr_I.g3666	
OG0022874				Cnig_chr_I.g3668	
OG0022875				Cnig_chr_I.g368	
OG0022876				Cnig_chr_I.g3714.1	
OG0022877				Cnig_chr_I.g3737	
OG0022878				Cnig_chr_I.g3740	
OG0022879				Cnig_chr_I.g3755	
OG0022880				Cnig_chr_I.g3762	
OG0022881				Cnig_chr_I.g378.1	
OG0022882				Cnig_chr_I.g3788.1	
OG0022883				Cnig_chr_I.g3794	
OG0022884				Cnig_chr_I.g3816.1	
OG0022885				Cnig_chr_I.g3822	
OG0022886				Cnig_chr_I.g3852	
OG0022887				Cnig_chr_I.g388.1	
OG0022888				Cnig_chr_I.g3881	
OG0022889				Cnig_chr_I.g3893.1	
OG0022890				Cnig_chr_I.g390	
OG0022891				Cnig_chr_I.g3909	
OG0022892				Cnig_chr_I.g3917	
OG0022893				Cnig_chr_I.g3923.1	
OG0022894				Cnig_chr_I.g393	
OG0022895				Cnig_chr_I.g3936.1	
OG0022896				Cnig_chr_I.g3942	
OG0022897				Cnig_chr_I.g3945.1	
OG0022898				Cnig_chr_I.g3948	
OG0022899				Cnig_chr_I.g395.1	
OG0022900				Cnig_chr_I.g397	
OG0022901				Cnig_chr_I.g410	
OG0022902				Cnig_chr_I.g414.3	
OG0022903				Cnig_chr_I.g415	
OG0022904				Cnig_chr_I.g436	
OG0022905				Cnig_chr_I.g441	
OG0022906				Cnig_chr_I.g443	
OG0022907				Cnig_chr_I.g462	
OG0022908				Cnig_chr_I.g468	
OG0022909				Cnig_chr_I.g480.1	
OG0022910				Cnig_chr_I.g485.1	
OG0022911				Cnig_chr_I.g500	
OG0022912				Cnig_chr_I.g503	
OG0022913				Cnig_chr_I.g525.3	
OG0022914				Cnig_chr_I.g527	
OG0022915				Cnig_chr_I.g531	
OG0022916				Cnig_chr_I.g537	
OG0022917				Cnig_chr_I.g565	
OG0022918				Cnig_chr_I.g571	
OG0022919				Cnig_chr_I.g581.2	
OG0022920				Cnig_chr_I.g582	
OG0022921				Cnig_chr_I.g585.3	
OG0022922				Cnig_chr_I.g586.1	
OG0022923				Cnig_chr_I.g587.3	
OG0022924				Cnig_chr_I.g595	
OG0022925				Cnig_chr_I.g597	
OG0022926				Cnig_chr_I.g605	
OG0022927				Cnig_chr_I.g616	
OG0022928				Cnig_chr_I.g617	
OG0022929				Cnig_chr_I.g629	
OG0022930				Cnig_chr_I.g636	
OG0022931				Cnig_chr_I.g637.1	
OG0022932				Cnig_chr_I.g64	
OG0022933				Cnig_chr_I.g663.2	
OG0022934				Cnig_chr_I.g664	
OG0022935				Cnig_chr_I.g671.1	
OG0022936				Cnig_chr_I.g681	
OG0022937				Cnig_chr_I.g686	
OG0022938				Cnig_chr_I.g704	
OG0022939				Cnig_chr_I.g71.2	
OG0022940				Cnig_chr_I.g711	
OG0022941				Cnig_chr_I.g713	
OG0022942				Cnig_chr_I.g714	
OG0022943				Cnig_chr_I.g715	
OG0022944				Cnig_chr_I.g716.1	
OG0022945				Cnig_chr_I.g723	
OG0022946				Cnig_chr_I.g727	
OG0022947				Cnig_chr_I.g740	
OG0022948				Cnig_chr_I.g743	
OG0022949				Cnig_chr_I.g750.2	
OG0022950				Cnig_chr_I.g762	
OG0022951				Cnig_chr_I.g766	
OG0022952				Cnig_chr_I.g77.1	
OG0022953				Cnig_chr_I.g794	
OG0022954				Cnig_chr_I.g812	
OG0022955				Cnig_chr_I.g813	
OG0022956				Cnig_chr_I.g824	
OG0022957				Cnig_chr_I.g832.2	
OG0022958				Cnig_chr_I.g840	
OG0022959				Cnig_chr_I.g849	
OG0022960				Cnig_chr_I.g863	
OG0022961				Cnig_chr_I.g889.2	
OG0022962				Cnig_chr_I.g894.1	
OG0022963				Cnig_chr_I.g898.2	
OG0022964				Cnig_chr_I.g912.1	
OG0022965				Cnig_chr_I.g926.1	
OG0022966				Cnig_chr_I.g943	
OG0022967				Cnig_chr_I.g944	
OG0022968				Cnig_chr_I.g945.1	
OG0022969				Cnig_chr_I.g948	
OG0022970				Cnig_chr_I.g955.1	
OG0022971				Cnig_chr_I.g987	
OG0022972				Cnig_chr_I.g993	
OG0022973				Cnig_chr_I.g999	
OG0022974				Cnig_chr_II.g3996	
OG0022975				Cnig_chr_II.g3998	
OG0022976				Cnig_chr_II.g4004	
OG0022977				Cnig_chr_II.g4007	
OG0022978				Cnig_chr_II.g4040.1	
OG0022979				Cnig_chr_II.g4058	
OG0022980				Cnig_chr_II.g4060	
OG0022981				Cnig_chr_II.g4076.1	
OG0022982				Cnig_chr_II.g4077	
OG0022983				Cnig_chr_II.g4086	
OG0022984				Cnig_chr_II.g4093	
OG0022985				Cnig_chr_II.g4097	
OG0022986				Cnig_chr_II.g4099.2	
OG0022987				Cnig_chr_II.g4104	
OG0022988				Cnig_chr_II.g4108	
OG0022989				Cnig_chr_II.g4139.2	
OG0022990				Cnig_chr_II.g4155	
OG0022991				Cnig_chr_II.g4157	
OG0022992				Cnig_chr_II.g4171	
OG0022993				Cnig_chr_II.g4172.1	
OG0022994				Cnig_chr_II.g4192.1	
OG0022995				Cnig_chr_II.g4222.1	
OG0022996				Cnig_chr_II.g4252	
OG0022997				Cnig_chr_II.g4254.1	
OG0022998				Cnig_chr_II.g4272	
OG0022999				Cnig_chr_II.g4326.1	
OG0023000				Cnig_chr_II.g4327	
OG0023001				Cnig_chr_II.g4332	
OG0023002				Cnig_chr_II.g4336	
OG0023003				Cnig_chr_II.g4374	
OG0023004				Cnig_chr_II.g4379.1	
OG0023005				Cnig_chr_II.g4385	
OG0023006				Cnig_chr_II.g4386	
OG0023007				Cnig_chr_II.g4396	
OG0023008				Cnig_chr_II.g4401.2	
OG0023009				Cnig_chr_II.g4411	
OG0023010				Cnig_chr_II.g4413.1	
OG0023011				Cnig_chr_II.g4443	
OG0023012				Cnig_chr_II.g4444.1	
OG0023013				Cnig_chr_II.g4447	
OG0023014				Cnig_chr_II.g4459	
OG0023015				Cnig_chr_II.g4463	
OG0023016				Cnig_chr_II.g4483	
OG0023017				Cnig_chr_II.g4494	
OG0023018				Cnig_chr_II.g4501.1	
OG0023019				Cnig_chr_II.g4511	
OG0023020				Cnig_chr_II.g4512	
OG0023021				Cnig_chr_II.g4527	
OG0023022				Cnig_chr_II.g4547	
OG0023023				Cnig_chr_II.g4559	
OG0023024				Cnig_chr_II.g4613.1	
OG0023025				Cnig_chr_II.g4637	
OG0023026				Cnig_chr_II.g4638	
OG0023027				Cnig_chr_II.g4639	
OG0023028				Cnig_chr_II.g4640.1	
OG0023029				Cnig_chr_II.g4642	
OG0023030				Cnig_chr_II.g4659	
OG0023031				Cnig_chr_II.g4666.1	
OG0023032				Cnig_chr_II.g4681	
OG0023033				Cnig_chr_II.g4705	
OG0023034				Cnig_chr_II.g4716	
OG0023035				Cnig_chr_II.g4717	
OG0023036				Cnig_chr_II.g4722	
OG0023037				Cnig_chr_II.g4723	
OG0023038				Cnig_chr_II.g4724.1	
OG0023039				Cnig_chr_II.g4726.1	
OG0023040				Cnig_chr_II.g4754	
OG0023041				Cnig_chr_II.g4755.2	
OG0023042				Cnig_chr_II.g4809	
OG0023043				Cnig_chr_II.g4833	
OG0023044				Cnig_chr_II.g4844.1	
OG0023045				Cnig_chr_II.g4857	
OG0023046				Cnig_chr_II.g4858	
OG0023047				Cnig_chr_II.g4908.1	
OG0023048				Cnig_chr_II.g4917.1	
OG0023049				Cnig_chr_II.g4918	
OG0023050				Cnig_chr_II.g4922	
OG0023051				Cnig_chr_II.g4943	
OG0023052				Cnig_chr_II.g4945.1	
OG0023053				Cnig_chr_II.g4946	
OG0023054				Cnig_chr_II.g4960.1	
OG0023055				Cnig_chr_II.g4973	
OG0023056				Cnig_chr_II.g4989	
OG0023057				Cnig_chr_II.g5001.1	
OG0023058				Cnig_chr_II.g5013	
OG0023059				Cnig_chr_II.g5027	
OG0023060				Cnig_chr_II.g5029.1	
OG0023061				Cnig_chr_II.g5032	
OG0023062				Cnig_chr_II.g5033	
OG0023063				Cnig_chr_II.g5054.2	
OG0023064				Cnig_chr_II.g5069.1	
OG0023065				Cnig_chr_II.g5077	
OG0023066				Cnig_chr_II.g5095	
OG0023067				Cnig_chr_II.g5104	
OG0023068				Cnig_chr_II.g5105	
OG0023069				Cnig_chr_II.g5126	
OG0023070				Cnig_chr_II.g5134	
OG0023071				Cnig_chr_II.g5150	
OG0023072				Cnig_chr_II.g5152	
OG0023073				Cnig_chr_II.g5161	
OG0023074				Cnig_chr_II.g5168	
OG0023075				Cnig_chr_II.g5207	
OG0023076				Cnig_chr_II.g5208	
OG0023077				Cnig_chr_II.g5236	
OG0023078				Cnig_chr_II.g5239	
OG0023079				Cnig_chr_II.g5281	
OG0023080				Cnig_chr_II.g5284.1	
OG0023081				Cnig_chr_II.g5298	
OG0023082				Cnig_chr_II.g5301	
OG0023083				Cnig_chr_II.g5306	
OG0023084				Cnig_chr_II.g5333	
OG0023085				Cnig_chr_II.g5344	
OG0023086				Cnig_chr_II.g5368	
OG0023087				Cnig_chr_II.g5370	
OG0023088				Cnig_chr_II.g5386	
OG0023089				Cnig_chr_II.g5387	
OG0023090				Cnig_chr_II.g5389	
OG0023091				Cnig_chr_II.g5424	
OG0023092				Cnig_chr_II.g5430	
OG0023093				Cnig_chr_II.g5461	
OG0023094				Cnig_chr_II.g5469	
OG0023095				Cnig_chr_II.g5472	
OG0023096				Cnig_chr_II.g5475.1	
OG0023097				Cnig_chr_II.g5533	
OG0023098				Cnig_chr_II.g5534	
OG0023099				Cnig_chr_II.g5537	
OG0023100				Cnig_chr_II.g5543	
OG0023101				Cnig_chr_II.g5544	
OG0023102				Cnig_chr_II.g5548	
OG0023103				Cnig_chr_II.g5557	
OG0023104				Cnig_chr_II.g5562	
OG0023105				Cnig_chr_II.g5571	
OG0023106				Cnig_chr_II.g5573	
OG0023107				Cnig_chr_II.g5574	
OG0023108				Cnig_chr_II.g5575	
OG0023109				Cnig_chr_II.g5576	
OG0023110				Cnig_chr_II.g5577.1	
OG0023111				Cnig_chr_II.g5581	
OG0023112				Cnig_chr_II.g5583.2	
OG0023113				Cnig_chr_II.g5595	
OG0023114				Cnig_chr_II.g5597	
OG0023115				Cnig_chr_II.g5606	
OG0023116				Cnig_chr_II.g5612.2	
OG0023117				Cnig_chr_II.g5675	
OG0023118				Cnig_chr_II.g5678	
OG0023119				Cnig_chr_II.g5684.2	
OG0023120				Cnig_chr_II.g5699	
OG0023121				Cnig_chr_II.g5700.1	
OG0023122				Cnig_chr_II.g5722	
OG0023123				Cnig_chr_II.g5738	
OG0023124				Cnig_chr_II.g5741.1	
OG0023125				Cnig_chr_II.g5748	
OG0023126				Cnig_chr_II.g5768	
OG0023127				Cnig_chr_II.g5781	
OG0023128				Cnig_chr_II.g5788	
OG0023129				Cnig_chr_II.g5799.1	
OG0023130				Cnig_chr_II.g5800.1	
OG0023131				Cnig_chr_II.g5835	
OG0023132				Cnig_chr_II.g5837.1	
OG0023133				Cnig_chr_II.g5860	
OG0023134				Cnig_chr_II.g5876	
OG0023135				Cnig_chr_II.g5924	
OG0023136				Cnig_chr_II.g5926	
OG0023137				Cnig_chr_II.g5930	
OG0023138				Cnig_chr_II.g5970	
OG0023139				Cnig_chr_II.g5976	
OG0023140				Cnig_chr_II.g6010.1	
OG0023141				Cnig_chr_II.g6022	
OG0023142				Cnig_chr_II.g6023	
OG0023143				Cnig_chr_II.g6051	
OG0023144				Cnig_chr_II.g6054	
OG0023145				Cnig_chr_II.g6055	
OG0023146				Cnig_chr_II.g6067.1	
OG0023147				Cnig_chr_II.g6070.1	
OG0023148				Cnig_chr_II.g6072.1	
OG0023149				Cnig_chr_II.g6083	
OG0023150				Cnig_chr_II.g6115	
OG0023151				Cnig_chr_II.g6116	
OG0023152				Cnig_chr_II.g6129	
OG0023153				Cnig_chr_II.g6146	
OG0023154				Cnig_chr_II.g6161.3	
OG0023155				Cnig_chr_II.g6162	
OG0023156				Cnig_chr_II.g6188	
OG0023157				Cnig_chr_II.g6204	
OG0023158				Cnig_chr_II.g6211	
OG0023159				Cnig_chr_II.g6248	
OG0023160				Cnig_chr_II.g6286	
OG0023161				Cnig_chr_II.g6288	
OG0023162				Cnig_chr_II.g6333	
OG0023163				Cnig_chr_II.g6350	
OG0023164				Cnig_chr_II.g6396	
OG0023165				Cnig_chr_II.g6400.1	
OG0023166				Cnig_chr_II.g6417	
OG0023167				Cnig_chr_II.g6424	
OG0023168				Cnig_chr_II.g6430.1	
OG0023169				Cnig_chr_II.g6482.1	
OG0023170				Cnig_chr_II.g6504	
OG0023171				Cnig_chr_II.g6509	
OG0023172				Cnig_chr_II.g6533	
OG0023173				Cnig_chr_II.g6535	
OG0023174				Cnig_chr_II.g6536.1	
OG0023175				Cnig_chr_II.g6537	
OG0023176				Cnig_chr_II.g6598	
OG0023177				Cnig_chr_II.g6602	
OG0023178				Cnig_chr_II.g6611	
OG0023179				Cnig_chr_II.g6612	
OG0023180				Cnig_chr_II.g6619	
OG0023181				Cnig_chr_II.g6631	
OG0023182				Cnig_chr_II.g6642	
OG0023183				Cnig_chr_II.g6686	
OG0023184				Cnig_chr_II.g6725	
OG0023185				Cnig_chr_II.g6759.1	
OG0023186				Cnig_chr_II.g6780.1	
OG0023187				Cnig_chr_II.g6785	
OG0023188				Cnig_chr_II.g6802	
OG0023189				Cnig_chr_II.g6827	
OG0023190				Cnig_chr_II.g6830	
OG0023191				Cnig_chr_II.g6838.1	
OG0023192				Cnig_chr_II.g6848	
OG0023193				Cnig_chr_II.g6855.1	
OG0023194				Cnig_chr_II.g6875	
OG0023195				Cnig_chr_II.g6953.2	
OG0023196				Cnig_chr_II.g6957	
OG0023197				Cnig_chr_II.g6962	
OG0023198				Cnig_chr_II.g6970	
OG0023199				Cnig_chr_II.g6980	
OG0023200				Cnig_chr_II.g6996	
OG0023201				Cnig_chr_II.g6998	
OG0023202				Cnig_chr_II.g7014	
OG0023203				Cnig_chr_II.g7023.1	
OG0023204				Cnig_chr_II.g7044	
OG0023205				Cnig_chr_II.g7075	
OG0023206				Cnig_chr_II.g7081	
OG0023207				Cnig_chr_II.g7103.3	
OG0023208				Cnig_chr_II.g7117.1	
OG0023209				Cnig_chr_II.g7121	
OG0023210				Cnig_chr_II.g7136	
OG0023211				Cnig_chr_II.g7164	
OG0023212				Cnig_chr_II.g7166.2	
OG0023213				Cnig_chr_II.g7210.2	
OG0023214				Cnig_chr_II.g7226	
OG0023215				Cnig_chr_II.g7227	
OG0023216				Cnig_chr_II.g7293	
OG0023217				Cnig_chr_II.g7314	
OG0023218				Cnig_chr_II.g7315	
OG0023219				Cnig_chr_II.g7320	
OG0023220				Cnig_chr_II.g7321.1	
OG0023221				Cnig_chr_II.g7322	
OG0023222				Cnig_chr_II.g7359.1	
OG0023223				Cnig_chr_II.g7361	
OG0023224				Cnig_chr_II.g7369	
OG0023225				Cnig_chr_II.g7409	
OG0023226				Cnig_chr_II.g7412.1	
OG0023227				Cnig_chr_II.g7466	
OG0023228				Cnig_chr_II.g7495	
OG0023229				Cnig_chr_II.g7504	
OG0023230				Cnig_chr_II.g7532	
OG0023231				Cnig_chr_II.g7533	
OG0023232				Cnig_chr_II.g7543	
OG0023233				Cnig_chr_II.g7547	
OG0023234				Cnig_chr_II.g7551	
OG0023235				Cnig_chr_II.g7568	
OG0023236				Cnig_chr_II.g7569	
OG0023237				Cnig_chr_II.g7603	
OG0023238				Cnig_chr_II.g7615	
OG0023239				Cnig_chr_II.g7629	
OG0023240				Cnig_chr_II.g7631.1	
OG0023241				Cnig_chr_II.g7638.1	
OG0023242				Cnig_chr_II.g7650	
OG0023243				Cnig_chr_II.g7672	
OG0023244				Cnig_chr_II.g7787	
OG0023245				Cnig_chr_II.g7792	
OG0023246				Cnig_chr_II.g7822	
OG0023247				Cnig_chr_II.g7827.2	
OG0023248				Cnig_chr_II.g7836	
OG0023249				Cnig_chr_II.g7838.1	
OG0023250				Cnig_chr_II.g7846	
OG0023251				Cnig_chr_II.g7857.1	
OG0023252				Cnig_chr_II.g7858	
OG0023253				Cnig_chr_II.g7862.2	
OG0023254				Cnig_chr_II.g7885	
OG0023255				Cnig_chr_II.g7910	
OG0023256				Cnig_chr_II.g7914	
OG0023257				Cnig_chr_II.g7933	
OG0023258				Cnig_chr_II.g7977	
OG0023259				Cnig_chr_II.g8049	
OG0023260				Cnig_chr_II.g8050.1	
OG0023261				Cnig_chr_II.g8067.1	
OG0023262				Cnig_chr_II.g8092	
OG0023263				Cnig_chr_II.g8098	
OG0023264				Cnig_chr_II.g8119.1	
OG0023265				Cnig_chr_II.g8123.1	
OG0023266				Cnig_chr_II.g8137.3	
OG0023267				Cnig_chr_II.g8173.1	
OG0023268				Cnig_chr_II.g8176	
OG0023269				Cnig_chr_II.g8183	
OG0023270				Cnig_chr_II.g8189	
OG0023271				Cnig_chr_II.g8205.1	
OG0023272				Cnig_chr_II.g8267.2	
OG0023273				Cnig_chr_II.g8299.2	
OG0023274				Cnig_chr_II.g8303	
OG0023275				Cnig_chr_III.g10000	
OG0023276				Cnig_chr_III.g10004	
OG0023277				Cnig_chr_III.g10019	
OG0023278				Cnig_chr_III.g10024	
OG0023279				Cnig_chr_III.g10030	
OG0023280				Cnig_chr_III.g10042.1	
OG0023281				Cnig_chr_III.g10073	
OG0023282				Cnig_chr_III.g10076	
OG0023283				Cnig_chr_III.g10077	
OG0023284				Cnig_chr_III.g10080	
OG0023285				Cnig_chr_III.g10136.1	
OG0023286				Cnig_chr_III.g10152	
OG0023287				Cnig_chr_III.g10179	
OG0023288				Cnig_chr_III.g10197	
OG0023289				Cnig_chr_III.g10198	
OG0023290				Cnig_chr_III.g10199	
OG0023291				Cnig_chr_III.g10208	
OG0023292				Cnig_chr_III.g10226.1	
OG0023293				Cnig_chr_III.g10238	
OG0023294				Cnig_chr_III.g10250.1	
OG0023295				Cnig_chr_III.g10253.1	
OG0023296				Cnig_chr_III.g10255.1	
OG0023297				Cnig_chr_III.g10259.1	
OG0023298				Cnig_chr_III.g10261	
OG0023299				Cnig_chr_III.g10264	
OG0023300				Cnig_chr_III.g10275	
OG0023301				Cnig_chr_III.g10285.1	
OG0023302				Cnig_chr_III.g10302.1	
OG0023303				Cnig_chr_III.g10325	
OG0023304				Cnig_chr_III.g10328	
OG0023305				Cnig_chr_III.g10329	
OG0023306				Cnig_chr_III.g10338.1	
OG0023307				Cnig_chr_III.g10369	
OG0023308				Cnig_chr_III.g10414.1	
OG0023309				Cnig_chr_III.g10421.3	
OG0023310				Cnig_chr_III.g10425	
OG0023311				Cnig_chr_III.g10429	
OG0023312				Cnig_chr_III.g10444	
OG0023313				Cnig_chr_III.g10447	
OG0023314				Cnig_chr_III.g10466	
OG0023315				Cnig_chr_III.g10476	
OG0023316				Cnig_chr_III.g10485	
OG0023317				Cnig_chr_III.g10488	
OG0023318				Cnig_chr_III.g10489	
OG0023319				Cnig_chr_III.g10494	
OG0023320				Cnig_chr_III.g10500	
OG0023321				Cnig_chr_III.g10533	
OG0023322				Cnig_chr_III.g10535	
OG0023323				Cnig_chr_III.g10545	
OG0023324				Cnig_chr_III.g10575	
OG0023325				Cnig_chr_III.g10588.1	
OG0023326				Cnig_chr_III.g10589	
OG0023327				Cnig_chr_III.g10596.3	
OG0023328				Cnig_chr_III.g10608	
