Sp34_10229310.t1	IPR025898	Tc3 transposase, DNA binding domain
Sp34_10229310.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_10229310.t1	IPR036397	Ribonuclease H superfamily
Sp34_10229310.t1	IPR038717	Tc1-like transposase, DDE domain
Sp34_10229310.t1	IPR048703	Transposable element Tc3 transposase-like, DNA-binding HTH domain
Sp34_10229320.t1	IPR000719	Protein kinase domain
Sp34_10229320.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_10229500.t1	IPR036397	Ribonuclease H superfamily
Sp34_10229700.t1	IPR000834	Peptidase M14, carboxypeptidase A
Sp34_10229700.t1	IPR003146	Carboxypeptidase, activation peptide
Sp34_10229700.t1	IPR003582	ShKT domain
Sp34_10229700.t1	IPR036990	Metallocarboxypeptidase-like, propeptide
Sp34_10229800.t1	IPR008160	Collagen triple helix repeat
Sp34_10229900.t1	IPR012674	Calycin
Sp34_10230000.t1	IPR000859	CUB domain
Sp34_10230000.t1	IPR001506	Peptidase M12A
Sp34_10230000.t1	IPR006026	Peptidase, metallopeptidase
Sp34_10230000.t1	IPR024079	Metallopeptidase, catalytic domain superfamily
Sp34_10230000.t1	IPR034035	Astacin-like metallopeptidase domain
Sp34_10230000.t1	IPR035914	Spermadhesin, CUB domain superfamily
Sp34_10230110.t1	IPR000219	Dbl homology (DH) domain
Sp34_10230110.t1	IPR001849	Pleckstrin homology domain
Sp34_10230110.t1	IPR011993	PH-like domain superfamily
Sp34_10230110.t1	IPR035899	Dbl homology (DH) domain superfamily
Sp34_10230110.t1	IPR040181	Pleckstrin homology domain-containing family G member 5/7
Sp34_10230120.t1	IPR000719	Protein kinase domain
Sp34_10230120.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_10230300.t1	IPR000719	Protein kinase domain
Sp34_10230300.t1	IPR008271	Serine/threonine-protein kinase, active site
Sp34_10230300.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_10230300.t1	IPR017441	Protein kinase, ATP binding site
Sp34_10230400.t1	IPR003604	Matrin/U1-C-like, C2H2-type zinc finger
Sp34_10230400.t1	IPR006561	DZF domain
Sp34_10230400.t1	IPR013087	Zinc finger C2H2-type
Sp34_10230400.t1	IPR036236	Zinc finger C2H2 superfamily
Sp34_10230400.t1	IPR043519	Nucleotidyltransferase superfamily
Sp34_10230400.t1	IPR049401	DZF domain, N-terminal
Sp34_10230400.t1	IPR049402	DZF domain, C-terminal
Sp34_10230510.t1	IPR002073	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain
Sp34_10230510.t1	IPR003607	HD/PDEase domain
Sp34_10230510.t1	IPR023088	3'5'-cyclic nucleotide phosphodiesterase
Sp34_10230510.t1	IPR023174	3'5'-cyclic nucleotide phosphodiesterase, conserved site
Sp34_10230510.t1	IPR035965	PAS domain superfamily
Sp34_10230510.t1	IPR036971	3'5'-cyclic nucleotide phosphodiesterase, catalytic domain superfamily
Sp34_10230600.t1	IPR029034	Cystine-knot cytokine
Sp34_10230800.t1	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
Sp34_10230800.t1	IPR001408	G-protein alpha subunit, group I
Sp34_10230800.t1	IPR011025	G protein alpha subunit, helical insertion
Sp34_10230800.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_10231000.t1	IPR001356	Homeobox domain
Sp34_10231000.t1	IPR003604	Matrin/U1-C-like, C2H2-type zinc finger
Sp34_10231000.t1	IPR009057	Homeobox-like domain superfamily
Sp34_10231000.t1	IPR013087	Zinc finger C2H2-type
Sp34_10231000.t1	IPR017970	Homeobox, conserved site
Sp34_10231000.t1	IPR036236	Zinc finger C2H2 superfamily
Sp34_10231200.t1	IPR000539	Frizzled/Smoothened, 7TM
Sp34_10231200.t1	IPR015526	Frizzled/secreted frizzled-related protein
Sp34_10231200.t1	IPR020067	Frizzled domain
Sp34_10231200.t1	IPR036790	Frizzled cysteine-rich domain superfamily
Sp34_10231300.t1	IPR001507	Zona pellucida domain
Sp34_10231400.t1	IPR000980	SH2 domain
Sp34_10231400.t1	IPR006019	Phosphotyrosine interaction domain, Shc-like
Sp34_10231400.t1	IPR006020	PTB/PI domain
Sp34_10231400.t1	IPR011993	PH-like domain superfamily
Sp34_10231400.t1	IPR036860	SH2 domain superfamily
Sp34_10231500.t1	IPR021942	Protein of unknown function DUF3557
Sp34_10231600.t1	IPR014044	CAP domain
Sp34_10231600.t1	IPR035940	CAP superfamily
Sp34_10231700.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_10231700.t1	IPR041679	DNA2/NAM7 helicase-like, C-terminal
Sp34_10231700.t1	IPR047187	Upf1-like, C-terminal helicase domain
Sp34_10231800.t1	IPR009057	Homeobox-like domain superfamily
Sp34_10231800.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_10231800.t1	IPR036397	Ribonuclease H superfamily
Sp34_10232000.t1	IPR001087	GDSL lipase/esterase
Sp34_10232000.t1	IPR035547	Phospholipase B
Sp34_10232000.t1	IPR036514	SGNH hydrolase superfamily
Sp34_10232000.t1	IPR038885	Phospholipase B1, membrane-associated
Sp34_10232100.t1	IPR006599	CARP motif
Sp34_10232100.t1	IPR012945	Tubulin binding cofactor C-like domain
Sp34_10232100.t1	IPR016098	Cyclase-associated protein CAP/septum formation inhibitor MinC, C-terminal
Sp34_10232100.t1	IPR017901	C-CAP/cofactor C-like domain
Sp34_10232100.t1	IPR039589	TBCC domain-containing protein 1
Sp34_10232400.t1	IPR001356	Homeobox domain
Sp34_10232400.t1	IPR006899	Hepatocyte nuclear factor 1, N-terminal
Sp34_10232400.t1	IPR009057	Homeobox-like domain superfamily
Sp34_10232400.t1	IPR010982	Lambda repressor-like, DNA-binding domain superfamily
Sp34_10232400.t1	IPR040363	Homeobox-containing protein 1
Sp34_10232400.t1	IPR044866	HNF-1, dimerization domain
Sp34_10232400.t1	IPR044869	HNF-1, POU-specific (POUs) atypical domain
Sp34_10232500.t1	IPR006578	MADF domain
Sp34_10232600.t1	IPR036397	Ribonuclease H superfamily
Sp34_10232700.t1	IPR008138	Saposin B type, region 2
Sp34_10232700.t1	IPR008139	Saposin B type domain
Sp34_10232700.t1	IPR011001	Saposin-like
Sp34_10232800.t1	IPR035810	Phosphatidylethanolamine-binding protein, eukaryotic
Sp34_10232800.t1	IPR036610	PEBP-like superfamily
Sp34_10232900.t1	IPR006570	SPK domain
Sp34_10233000.t1	IPR007145	Microtubule-associated protein, MAP65/Ase1/PRC1
Sp34_10233200.t1	IPR006568	PSP, proline-rich
Sp34_10233300.t1	IPR002109	Glutaredoxin
Sp34_10233300.t1	IPR011767	Glutaredoxin active site
Sp34_10233300.t1	IPR011899	Glutaredoxin, eukaryotic/virial
Sp34_10233300.t1	IPR014025	Glutaredoxin subgroup
Sp34_10233300.t1	IPR036249	Thioredoxin-like superfamily
Sp34_10233300.t1	IPR047185	Glutaredoxin-1
Sp34_10233400.t1	IPR002172	Low-density lipoprotein (LDL) receptor class A repeat
Sp34_10233400.t1	IPR023415	Low-density lipoprotein (LDL) receptor class A, conserved site
Sp34_10233400.t1	IPR036055	LDL receptor-like superfamily
Sp34_10233500.t1	IPR003593	AAA+ ATPase domain
Sp34_10233500.t1	IPR003959	ATPase, AAA-type, core
Sp34_10233500.t1	IPR003960	ATPase, AAA-type, conserved site
Sp34_10233500.t1	IPR007330	MIT domain
Sp34_10233500.t1	IPR015415	Spastin/Vps4, C-terminal
Sp34_10233500.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_10233500.t1	IPR036181	MIT domain superfamily
Sp34_10233500.t1	IPR041569	AAA ATPase, AAA+ lid domain
Sp34_10233510.t1	IPR000276	G protein-coupled receptor, rhodopsin-like
Sp34_10233510.t1	IPR017452	GPCR, rhodopsin-like, 7TM
Sp34_10233600.t1	IPR000367	G-protein alpha subunit, group S
Sp34_10233600.t1	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
Sp34_10233600.t1	IPR011025	G protein alpha subunit, helical insertion
Sp34_10233600.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_10233700.t1	IPR036397	Ribonuclease H superfamily
Sp34_10233900.t1	IPR005312	Protein of unknown function DUF1759
Sp34_10234000.t1	IPR036397	Ribonuclease H superfamily
Sp34_10234100.t1	IPR009057	Homeobox-like domain superfamily
Sp34_10234100.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_10234500.t1	IPR000719	Protein kinase domain
Sp34_10234500.t1	IPR008271	Serine/threonine-protein kinase, active site
Sp34_10234500.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_10234500.t1	IPR017441	Protein kinase, ATP binding site
Sp34_10234600.t1	IPR001841	Zinc finger, RING-type
Sp34_10234600.t1	IPR013083	Zinc finger, RING/FYVE/PHD-type
Sp34_10234600.t1	IPR017907	Zinc finger, RING-type, conserved site
Sp34_10234800.t1	IPR001584	Integrase, catalytic core
Sp34_10234800.t1	IPR012337	Ribonuclease H-like superfamily
Sp34_10234800.t1	IPR036397	Ribonuclease H superfamily
Sp34_10234910.t1	IPR012337	Ribonuclease H-like superfamily
Sp34_10235100.t1	IPR001841	Zinc finger, RING-type
Sp34_10235100.t1	IPR013083	Zinc finger, RING/FYVE/PHD-type
Sp34_10235100.t1	IPR017907	Zinc finger, RING-type, conserved site
Sp34_10235200.t1	IPR016024	Armadillo-type fold
Sp34_10235200.t1	IPR022145	Domain of unknown function DUF3677
Sp34_10235200.t1	IPR038902	Integrator complex subunit 1
Sp34_10235510.t1	IPR000717	Proteasome component (PCI) domain
Sp34_10235510.t1	IPR011990	Tetratricopeptide-like helical domain superfamily
Sp34_10235510.t1	IPR036390	Winged helix DNA-binding domain superfamily
Sp34_10235520.t1	IPR015418	Chromatin modification-related protein Eaf6
Sp34_10235600.t1	IPR000403	Phosphatidylinositol 3-/4-kinase, catalytic domain
Sp34_10235600.t1	IPR001263	Phosphoinositide 3-kinase, accessory (PIK) domain
Sp34_10235600.t1	IPR002420	C2 phosphatidylinositol 3-kinase-type domain
Sp34_10235600.t1	IPR008290	Phosphatidylinositol 3-kinase, Vps34 type
Sp34_10235600.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_10235600.t1	IPR015433	Phosphatidylinositol kinase
Sp34_10235600.t1	IPR016024	Armadillo-type fold
Sp34_10235600.t1	IPR018936	Phosphatidylinositol 3/4-kinase, conserved site
Sp34_10235600.t1	IPR035892	C2 domain superfamily
Sp34_10235600.t1	IPR036940	Phosphatidylinositol 3-/4-kinase, catalytic domain superfamily
Sp34_10235600.t1	IPR042236	Phosphoinositide 3-kinase, accessory (PIK) domain superfamily
Sp34_10235700.t1	IPR013087	Zinc finger C2H2-type
Sp34_10235700.t1	IPR036236	Zinc finger C2H2 superfamily
Sp34_10235800.t1	IPR013087	Zinc finger C2H2-type
Sp34_10235800.t1	IPR036236	Zinc finger C2H2 superfamily
Sp34_10235900.t1	IPR006076	FAD dependent oxidoreductase
Sp34_10235900.t1	IPR006222	Aminomethyltransferase, folate-binding domain
Sp34_10235900.t1	IPR013977	Glycine cleavage T-protein, C-terminal barrel domain
Sp34_10235900.t1	IPR027266	GTP-binding protein TrmE/Aminomethyltransferase GcvT, domain 1
Sp34_10235900.t1	IPR028896	Aminomethyltransferase-like
Sp34_10235900.t1	IPR029043	Glycine cleavage T-protein/YgfZ, C-terminal
Sp34_10235900.t1	IPR032503	FAD dependent oxidoreductase, central domain
Sp34_10235900.t1	IPR036188	FAD/NAD(P)-binding domain superfamily
Sp34_10236000.t1	IPR009716	Ferroportin-1
Sp34_10236000.t1	IPR036259	MFS transporter superfamily
Sp34_10236110.t1	IPR007231	Nucleoporin interacting component Nup93/Nic96
Sp34_10236200.t1	IPR007110	Immunoglobulin-like domain
Sp34_10236200.t1	IPR013783	Immunoglobulin-like fold
Sp34_10236200.t1	IPR032675	Leucine-rich repeat domain superfamily
Sp34_10236200.t1	IPR036179	Immunoglobulin-like domain superfamily
Sp34_10236300.t1	IPR004821	Cytidyltransferase-like domain
Sp34_10236300.t1	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold
Sp34_10236300.t1	IPR041723	CTP:phosphocholine cytidylyltransferase domain
Sp34_10236300.t1	IPR044608	Ethanolamine-phosphate cytidylyltransferase
Sp34_10236400.t1	IPR003029	S1 domain
Sp34_10236400.t1	IPR011488	Translation initiation factor 2, alpha subunit
Sp34_10236400.t1	IPR012340	Nucleic acid-binding, OB-fold
Sp34_10236400.t1	IPR024054	Translation initiation factor 2, alpha subunit, middle domain superfamily
Sp34_10236400.t1	IPR024055	Translation initiation factor 2, alpha subunit, C-terminal
Sp34_10236400.t1	IPR044126	IF2a, S1-like domain
Sp34_10236500.t1	IPR000163	Prohibitin
Sp34_10236500.t1	IPR001107	Band 7 domain
Sp34_10236500.t1	IPR036013	Band 7/SPFH domain superfamily
Sp34_10236600.t1	IPR001196	Large ribosomal subunit protein uL15, conserved site
Sp34_10236600.t1	IPR021131	Large ribosomal subunit protein uL15/eL18
Sp34_10236600.t1	IPR030878	Large ribosomal subunit protein uL15
Sp34_10236600.t1	IPR036227	Large ribosomal subunit protein uL15/eL18 superfamily
Sp34_10236700.t1	IPR001859	Large ribosomal subunit protein P1/P2, eukaryotes
Sp34_10236700.t1	IPR027534	Large ribosomal subunit protein P1/P2
Sp34_10236700.t1	IPR038716	Large ribosomal subunit protein P1/P2, N-terminal domain
Sp34_10236800.t1	IPR005225	Small GTP-binding protein domain
Sp34_10236800.t1	IPR006689	Small GTPase superfamily, ARF/SAR type
Sp34_10236800.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_10236900.t1	IPR007513	Small EDRK-rich factor-like, N-terminal
Sp34_10236900.t1	IPR040211	Small EDRK-rich factor 1/2-like
Sp34_10237000.t1	IPR000268	DNA-directed RNA polymerase subunit RPABC5/Rpb10
Sp34_10237000.t1	IPR020789	RNA polymerases, subunit N, zinc binding site
Sp34_10237000.t1	IPR023580	RNA polymerase subunit RPB10
Sp34_10237100.t1	IPR011990	Tetratricopeptide-like helical domain superfamily
Sp34_10237100.t1	IPR019734	Tetratricopeptide repeat
Sp34_10237100.t1	IPR032076	Tetratricopeptide repeat protein 5, OB fold domain
Sp34_10237100.t1	IPR038645	TTC5, OB fold domain superfamily
Sp34_10237200.t1	IPR001888	Transposase, type 1
Sp34_10237200.t1	IPR036397	Ribonuclease H superfamily
Sp34_10237400.t1	IPR024783	Transducer of regulated CREB activity, N-terminal
Sp34_10237400.t1	IPR024786	CREB-regulated transcription coactivator
Sp34_10237700.t1	IPR001584	Integrase, catalytic core
Sp34_10237700.t1	IPR012337	Ribonuclease H-like superfamily
Sp34_10237700.t1	IPR036397	Ribonuclease H superfamily
Sp34_10237910.t1	IPR000980	SH2 domain
Sp34_10237910.t1	IPR001452	SH3 domain
Sp34_10237910.t1	IPR008936	Rho GTPase activation protein
Sp34_10237910.t1	IPR036028	SH3-like domain superfamily
Sp34_10237910.t1	IPR036860	SH2 domain superfamily
Sp34_10238210.t1	IPR001627	Sema domain
Sp34_10238210.t1	IPR013783	Immunoglobulin-like fold
Sp34_10238210.t1	IPR015943	WD40/YVTN repeat-like-containing domain superfamily
Sp34_10238210.t1	IPR027231	Semaphorin
Sp34_10238210.t1	IPR036179	Immunoglobulin-like domain superfamily
Sp34_10238210.t1	IPR036352	Sema domain superfamily
Sp34_10238220.t1	IPR001766	Fork head domain
Sp34_10238220.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_10238220.t1	IPR036390	Winged helix DNA-binding domain superfamily
Sp34_10238400.t1	IPR001841	Zinc finger, RING-type
Sp34_10238400.t1	IPR013083	Zinc finger, RING/FYVE/PHD-type
Sp34_10238400.t1	IPR017907	Zinc finger, RING-type, conserved site
Sp34_10238400.t1	IPR027370	Zinc finger, RING-type, eukaryotic
Sp34_10238700.t1	IPR038870	Ubiquitin-associated protein 1
Sp34_10238800.t1	IPR010876	C1orf43
Sp34_10239010.t1	IPR013057	Amino acid transporter, transmembrane domain
Sp34_10239020.t1	IPR015883	Glycoside hydrolase family 20, catalytic domain
Sp34_10239020.t1	IPR017853	Glycoside hydrolase superfamily
Sp34_10239020.t1	IPR038901	Hexosaminidase D-like
Sp34_10239110.t1	IPR045126	Trafficking protein particle complex subunit TRAPPC10/Trs130
Sp34_10239400.t1	IPR000073	Alpha/beta hydrolase fold-1
Sp34_10239400.t1	IPR029058	Alpha/Beta hydrolase fold
Sp34_10239510.t1	IPR000007	Tubby, C-terminal
Sp34_10239510.t1	IPR025659	Tubby-like, C-terminal
Sp34_10239520.t1	IPR001680	WD40 repeat
Sp34_10239520.t1	IPR015943	WD40/YVTN repeat-like-containing domain superfamily
Sp34_10239520.t1	IPR036322	WD40-repeat-containing domain superfamily
Sp34_10239520.t1	IPR039857	Intraflagellar transport protein 122/121 homolog
Sp34_10239600.t1	IPR007273	SCAMP
Sp34_10239700.t1	IPR000705	Galactokinase
Sp34_10239700.t1	IPR006203	GHMP kinase, ATP-binding, conserved site
Sp34_10239700.t1	IPR006204	GHMP kinase N-terminal domain
Sp34_10239700.t1	IPR006206	Mevalonate/galactokinase
Sp34_10239700.t1	IPR013750	GHMP kinase, C-terminal domain
Sp34_10239700.t1	IPR014721	Small ribosomal subunit protein uS5 domain 2-type fold, subgroup
Sp34_10239700.t1	IPR019539	Galactokinase, N-terminal domain
Sp34_10239700.t1	IPR019741	Galactokinase, conserved site
Sp34_10239700.t1	IPR020568	Ribosomal protein uS5 domain 2-type superfamily
Sp34_10239700.t1	IPR036554	GHMP kinase, C-terminal domain superfamily
Sp34_10239900.t1	IPR003887	LEM domain
Sp34_10239900.t1	IPR011015	LEM/LEM-like domain superfamily
Sp34_10240010.t1	IPR000654	G-protein alpha subunit, group Q
Sp34_10240010.t1	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
Sp34_10240010.t1	IPR011025	G protein alpha subunit, helical insertion
Sp34_10240010.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_10240100.t1	IPR001141	Large ribosomal subunit protein eL27
Sp34_10240100.t1	IPR005824	KOW
Sp34_10240100.t1	IPR006073	GTP binding domain
Sp34_10240100.t1	IPR008991	Translation protein SH3-like domain superfamily
Sp34_10240100.t1	IPR018262	Large ribosomal subunit protein eL27, conserved site
Sp34_10240100.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_10240100.t1	IPR030378	Circularly permuted (CP)-type guanine nucleotide-binding (G) domain
Sp34_10240100.t1	IPR038655	Large ribosomal subunit protein eL27 superfamily
Sp34_10240100.t1	IPR041991	Large ribosomal subunit protein eL27, KOW domain
Sp34_10240100.t1	IPR043358	Ras GTPase GNL1-like
Sp34_10240200.t1	IPR001680	WD40 repeat
Sp34_10240200.t1	IPR015943	WD40/YVTN repeat-like-containing domain superfamily
Sp34_10240200.t1	IPR036322	WD40-repeat-containing domain superfamily
Sp34_10240200.t1	IPR045145	Chromatin assembly factor 1 subunit Cac2/CHAF1B/FAS2
Sp34_10240300.t1	IPR004843	Calcineurin-like phosphoesterase domain, ApaH type
Sp34_10240300.t1	IPR006186	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase
Sp34_10240300.t1	IPR029052	Metallo-dependent phosphatase-like
Sp34_10240500.t1	IPR000323	Copper type II, ascorbate-dependent monooxygenase, N-terminal
Sp34_10240500.t1	IPR000720	Peptidylglycine alpha-hydroxylating monooxygenase/peptidyl-hydroxyglycine alpha-amidating lyase
Sp34_10240500.t1	IPR008977	PHM/PNGase F domain superfamily
Sp34_10240500.t1	IPR014783	Copper type II, ascorbate-dependent monooxygenase, histidine-cluster-2 conserved site
Sp34_10240500.t1	IPR014784	Copper type II, ascorbate-dependent monooxygenase-like, C-terminal
Sp34_10240500.t1	IPR024548	Copper type II ascorbate-dependent monooxygenase, C-terminal
Sp34_10240500.t1	IPR036939	Copper type II, ascorbate-dependent monooxygenase, N-terminal domain superfamily
Sp34_10240600.t1	IPR000789	Cyclin-dependent kinase, regulatory subunit
Sp34_10240600.t1	IPR036858	Cyclin-dependent kinase, regulatory subunit superfamily
Sp34_10241000.t1	IPR012340	Nucleic acid-binding, OB-fold
Sp34_10241000.t1	IPR036390	Winged helix DNA-binding domain superfamily
Sp34_10241110.t1	IPR003689	Zinc/iron permease
Sp34_10241120.t1	IPR003256	Large ribosomal subunit protein uL24
Sp34_10241120.t1	IPR005824	KOW
Sp34_10241120.t1	IPR005825	Large ribosomal subunit protein uL24, conserved site
Sp34_10241120.t1	IPR008991	Translation protein SH3-like domain superfamily
Sp34_10241120.t1	IPR014722	Large ribosomal subunit protein uL2, domain 2
Sp34_10241120.t1	IPR041988	Large ribosomal subunit protein uL24, KOW domain
Sp34_10241200.t1	IPR011701	Major facilitator superfamily
Sp34_10241200.t1	IPR020846	Major facilitator superfamily domain
Sp34_10241200.t1	IPR036259	MFS transporter superfamily
Sp34_10241200.t1	IPR049680	Solute carrier family 49-like
Sp34_10241310.t1	IPR005514	Chymotrypsin family Peptidase-S1
Sp34_10241410.t1	IPR007502	Helicase-associated domain
Sp34_10241410.t1	IPR011709	DEAD-box helicase, OB fold
Sp34_10241410.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_10241420.t1	IPR001650	Helicase, C-terminal
Sp34_10241420.t1	IPR002464	DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site
Sp34_10241420.t1	IPR011545	DEAD/DEAH box helicase domain
Sp34_10241420.t1	IPR014001	Helicase superfamily 1/2, ATP-binding domain
Sp34_10241420.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_10241510.t1	IPR044294	Lipase-like
Sp34_10241520.t1	IPR007751	Domain of unknown function DUF676, lipase-like
Sp34_10241520.t1	IPR029058	Alpha/Beta hydrolase fold
Sp34_10241520.t1	IPR044294	Lipase-like
